borough,neighborhood,listing_count,month,real_avg_occupancy_rate,neighborhood_seasonality_amplitude_weight,SIMULATED_price_seasonal_index,data_type
Queens,Long Island City,118,May,0.5167,0.5647,1.0485,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Jun,0.6517,0.5647,1.0287,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Jul,0.6479,0.5647,0.9495,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Aug,0.462,0.5647,0.9322,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Sep,0.4209,0.5647,1.1415,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Oct,0.4013,0.5647,1.1054,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Nov,0.3345,0.5647,1.0608,SIMULATED_PROOF_OF_CONCEPT
Queens,Long Island City,118,Dec,0.4215,0.5647,1.1108,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Jan,0.3105,0.5764,0.8464,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Feb,0.308,0.5764,0.8353,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Mar,0.3333,0.5764,0.9368,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Apr,0.3333,0.5764,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,May,0.3333,0.5764,1.0495,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Jun,0.5861,0.5764,1.0293,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Jul,0.6008,0.5764,0.9484,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Aug,0.5712,0.5764,0.9308,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Sep,0.5208,0.5764,1.1444,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Oct,0.4758,0.5764,1.1075,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Nov,0.3764,0.5764,1.0621,SIMULATED_PROOF_OF_CONCEPT
Queens,Maspeth,24,Dec,0.4395,0.5764,1.1131,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Jan,0.1882,0.6692,0.8217,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Feb,0.1667,0.6692,0.8088,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Mar,0.1667,0.6692,0.9266,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Apr,0.1667,0.6692,0.9958,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,May,0.1667,0.6692,1.0574,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Jun,0.5333,0.6692,1.034,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Jul,0.6237,0.6692,0.9401,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Aug,0.3763,0.6692,0.9196,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Sep,0.3333,0.6692,1.1677,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Oct,0.2635,0.6692,1.1249,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Nov,0.1555,0.6692,1.0721,SIMULATED_PROOF_OF_CONCEPT
Queens,Middle Village,6,Dec,0.1559,0.6692,1.1313,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Jan,0.1344,0.7016,0.813,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Feb,0.1333,0.7016,0.7995,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Mar,0.1602,0.7016,0.9231,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Apr,0.1522,0.7016,0.9956,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,May,0.1333,0.7016,1.0602,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Jun,0.52,0.7016,1.0356,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Jul,0.5011,0.7016,0.9372,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Aug,0.2075,0.7016,0.9157,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Sep,0.1811,0.7016,1.1758,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Oct,0.1247,0.7016,1.1309,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Nov,0.08,0.7016,1.0756,SIMULATED_PROOF_OF_CONCEPT
Queens,Ozone Park,30,Dec,0.1634,0.7016,1.1377,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Jan,0.1849,0.6412,0.8291,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Feb,0.1667,0.6412,0.8168,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Mar,0.1892,0.6412,0.9297,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Apr,0.2,0.6412,0.996,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,May,0.2,0.6412,1.055,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Jun,0.5033,0.6412,1.0325,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Jul,0.4613,0.6412,0.9426,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Aug,0.1882,0.6412,0.923,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Sep,0.1867,0.6412,1.1607,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Oct,0.1688,0.6412,1.1196,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Nov,0.1667,0.6412,1.0691,SIMULATED_PROOF_OF_CONCEPT
Queens,Queens Village,30,Dec,0.2344,0.6412,1.1258,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Jan,0.3571,0.5584,0.8512,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Feb,0.3571,0.5584,0.8404,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Mar,0.4055,0.5584,0.9388,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Apr,0.4286,0.5584,0.9965,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,May,0.4286,0.5584,1.0479,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Jun,0.6357,0.5584,1.0283,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Jul,0.5645,0.5584,0.95,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Aug,0.3571,0.5584,0.9329,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Sep,0.4095,0.5584,1.1399,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Oct,0.4078,0.5584,1.1042,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Nov,0.3833,0.5584,1.0601,SIMULATED_PROOF_OF_CONCEPT
Queens,Rego Park,14,Dec,0.3848,0.5584,1.1096,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Jan,0.3271,0.5816,0.845,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Feb,0.3256,0.5816,0.8338,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Mar,0.3571,0.5816,0.9362,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Apr,0.3721,0.5816,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,May,0.3668,0.5816,1.0499,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Jun,0.545,0.5816,1.0295,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Jul,0.5326,0.5816,0.948,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Aug,0.3038,0.5816,0.9301,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Sep,0.2581,0.5816,1.1457,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Oct,0.2708,0.5816,1.1085,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Nov,0.224,0.5816,1.0626,SIMULATED_PROOF_OF_CONCEPT
Queens,Richmond Hill,43,Dec,0.3128,0.5816,1.1141,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Jan,0.2231,0.6197,0.8349,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Feb,0.2155,0.6197,0.8229,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Mar,0.2167,0.6197,0.9321,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Apr,0.2683,0.6197,0.9962,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,May,0.2833,0.6197,1.0532,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Jun,0.5433,0.6197,1.0315,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Jul,0.6005,0.6197,0.9446,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Aug,0.3887,0.6197,0.9256,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Sep,0.3633,0.6197,1.1553,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Oct,0.2914,0.6197,1.1156,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Nov,0.1983,0.6197,1.0668,SIMULATED_PROOF_OF_CONCEPT
Queens,Ridgewood,60,Dec,0.2371,0.6197,1.1216,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Jan,0.3571,0.6134,0.8365,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Feb,0.3571,0.6134,0.8247,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Mar,0.5,0.6134,0.9328,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Apr,0.5714,0.6134,0.9962,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,May,0.5714,0.6134,1.0526,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Jun,0.5762,0.6134,1.0311,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Jul,0.5714,0.6134,0.9451,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Aug,0.4654,0.6134,0.9263,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Sep,0.2214,0.6134,1.1537,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Oct,0.212,0.6134,1.1145,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Nov,0.1429,0.6134,1.0661,SIMULATED_PROOF_OF_CONCEPT
Queens,Rockaway Beach,14,Dec,0.3111,0.6134,1.1204,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Jan,0.2808,0.6291,0.8324,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Feb,0.2752,0.6291,0.8202,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Mar,0.3644,0.6291,0.931,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Apr,0.425,0.6291,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,May,0.4318,0.6291,1.054,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Jun,0.503,0.6291,1.0319,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Jul,0.3966,0.6291,0.9437,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Aug,0.2265,0.6291,0.9244,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Sep,0.1735,0.6291,1.1576,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Oct,0.1122,0.6291,1.1174,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Nov,0.0909,0.6291,1.0678,SIMULATED_PROOF_OF_CONCEPT
Queens,Rosedale,44,Dec,0.2544,0.6291,1.1234,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Jan,0.1713,0.6348,0.8308,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Feb,0.1379,0.6348,0.8186,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Mar,0.2069,0.6348,0.9304,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Apr,0.2437,0.6348,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,May,0.2414,0.6348,1.0545,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Jun,0.4529,0.6348,1.0322,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Jul,0.4416,0.6348,0.9432,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Aug,0.2202,0.6348,0.9237,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Sep,0.246,0.6348,1.1591,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Oct,0.1935,0.6348,1.1185,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Nov,0.0874,0.6348,1.0684,SIMULATED_PROOF_OF_CONCEPT
Queens,South Ozone Park,29,Dec,0.1735,0.6348,1.1246,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Jan,0.1982,0.6225,0.8341,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Feb,0.1859,0.6225,0.8221,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Mar,0.3246,0.6225,0.9318,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Apr,0.4082,0.6225,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,May,0.4082,0.6225,1.0534,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Jun,0.5204,0.6225,1.0316,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Jul,0.3641,0.6225,0.9443,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Aug,0.2416,0.6225,0.9252,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Sep,0.217,0.6225,1.156,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Oct,0.1824,0.6225,1.1162,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Nov,0.1456,0.6225,1.0671,SIMULATED_PROOF_OF_CONCEPT
Queens,Springfield Gardens,49,Dec,0.185,0.6225,1.1222,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Jan,0.2982,0.5869,0.8436,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Feb,0.2889,0.5869,0.8323,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Mar,0.4487,0.5869,0.9357,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Apr,0.5333,0.5869,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,May,0.5333,0.5869,1.0504,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Jun,0.6319,0.5869,1.0298,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Jul,0.4746,0.5869,0.9475,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Aug,0.3828,0.5869,0.9295,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Sep,0.3163,0.5869,1.1471,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Oct,0.3262,0.5869,1.1095,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Nov,0.2526,0.5869,1.0632,SIMULATED_PROOF_OF_CONCEPT
Queens,St. Albans,45,Dec,0.3233,0.5869,1.1152,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Jan,0.3662,0.5868,0.8436,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Feb,0.3576,0.5868,0.8323,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Mar,0.4481,0.5868,0.9357,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Apr,0.5,0.5868,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,May,0.5,0.5868,1.0504,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Jun,0.6815,0.5868,1.0298,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Jul,0.6639,0.5868,0.9475,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Aug,0.4259,0.5868,0.9295,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Sep,0.4369,0.5868,1.147,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Oct,0.3104,0.5868,1.1095,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Nov,0.2437,0.5868,1.0632,SIMULATED_PROOF_OF_CONCEPT
Queens,Sunnyside,74,Dec,0.3452,0.5868,1.1151,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Jan,0.6129,0.5627,0.85,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Feb,0.5714,0.5627,0.8392,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Mar,0.765,0.5627,0.9383,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Apr,0.8571,0.5627,0.9965,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,May,0.8571,0.5627,1.0483,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Jun,0.7953,0.5627,1.0286,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Jul,0.5346,0.5627,0.9497,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Aug,0.5668,0.5627,0.9324,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Sep,0.5476,0.5627,1.141,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Oct,0.4286,0.5627,1.105,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Nov,0.5524,0.5627,1.0606,SIMULATED_PROOF_OF_CONCEPT
Queens,Whitestone,7,Dec,0.6682,0.5627,1.1104,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Jan,0.3821,0.593,0.842,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Feb,0.375,0.593,0.8305,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Mar,0.4496,0.593,0.935,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Apr,0.5,0.593,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,May,0.501,0.593,1.0509,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Jun,0.6771,0.593,1.0301,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Jul,0.6341,0.593,0.9469,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Aug,0.3669,0.593,0.9288,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Sep,0.299,0.593,1.1486,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Oct,0.3004,0.593,1.1107,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Nov,0.2385,0.593,1.0639,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodhaven,32,Dec,0.3276,0.593,1.1164,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Jan,0.2699,0.5805,0.8453,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Feb,0.2561,0.5805,0.8341,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Mar,0.3139,0.5805,0.9364,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Apr,0.3415,0.5805,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,May,0.3442,0.5805,1.0498,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Jun,0.6004,0.5805,1.0295,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Jul,0.4839,0.5805,0.9481,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Aug,0.3891,0.5805,0.9303,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Sep,0.3427,0.5805,1.1455,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Oct,0.3025,0.5805,1.1083,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Nov,0.2817,0.5805,1.0625,SIMULATED_PROOF_OF_CONCEPT
Queens,Woodside,82,Dec,0.3155,0.5805,1.1139,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Jan,0.0,0.8854,0.764,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Feb,0.0,0.8854,0.747,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Mar,0.3387,0.8854,0.9029,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Apr,0.5,0.8854,0.9945,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,May,0.5,0.8854,1.076,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Jun,0.5333,0.8854,1.0449,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Jul,0.1935,0.8854,0.9208,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Aug,0.0,0.8854,0.8936,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Sep,0.0,0.8854,1.2219,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Oct,0.0,0.8854,1.1652,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Nov,0.0,0.8854,1.0954,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arden Heights,2,Dec,0.0,0.8854,1.1738,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Jan,0.3333,0.5834,0.8445,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Feb,0.3333,0.5834,0.8333,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Mar,0.3333,0.5834,0.936,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Apr,0.3333,0.5834,0.9964,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,May,0.3333,0.5834,1.0501,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Jun,0.6,0.5834,1.0296,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Jul,0.4785,0.5834,0.9478,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Aug,0.2957,0.5834,0.9299,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Sep,0.5,0.5834,1.1462,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Oct,0.5161,0.5834,1.1089,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Nov,0.2555,0.5834,1.0628,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Arrochar,6,Dec,0.2796,0.5834,1.1145,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Jan,0.0,0.811,0.7839,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Feb,0.0,0.811,0.7683,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Mar,0.2258,0.811,0.9111,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Apr,0.3333,0.811,0.995,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,May,0.3333,0.811,1.0696,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Jun,0.5333,0.811,1.0412,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Jul,0.3763,0.811,0.9274,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Aug,0.2473,0.811,0.9026,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Sep,0.0333,0.811,1.2032,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Oct,0.0108,0.811,1.1513,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Nov,0.0111,0.811,1.0874,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Bull's Head,3,Dec,0.0,0.811,1.1591,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Jan,0.0,1.0272,0.7263,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Feb,0.0,1.0272,0.7065,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Mar,0.0,1.0272,0.8874,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Apr,0.0,1.0272,0.9936,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,May,0.0,1.0272,1.0881,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Jun,0.3833,1.0272,1.0521,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Jul,0.8226,1.0272,0.9081,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Aug,0.4839,1.0272,0.8766,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Sep,0.0667,1.0272,1.2574,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Oct,0.0162,1.0272,1.1917,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Nov,0.0,1.0272,1.1107,SIMULATED_PROOF_OF_CONCEPT
Staten Island,Castleton Corners,2,Dec,0.0,1.0272,1.2016,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Jan,0.0,1.5,0.6003,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Feb,0.0,1.5,0.5714,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Mar,0.0,1.5,0.8356,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Apr,0.0,1.5,0.9907,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,May,0.0,1.5,1.1287,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Jun,0.4,1.5,1.0761,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Jul,0.0,1.5,0.8658,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Aug,0.0,1.5,0.8198,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Sep,0.0,1.5,1.3758,SIMULATED_PROOF_OF_CONCEPT
Staten Island,"Chelsea, Staten Island",1,Oct,0.0,1.5,1.2799,SIMULATED_PROOF_OF_CONCEPT
