listing_id,listing_name,listing_url,borough,neighborhood,room_type,max_guests,host_tier,segment,split_80_20,cv_fold,actual_price_usd,predicted_fair_price_log_ols_oof_usd,residual_actual_minus_predicted_usd,residual_pct_of_predicted,pricing_signal
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,https://www.airbnb.com/rooms/2539,Brooklyn,Kensington,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,113.97,158.1,-44.13,-0.2791,Below model benchmark
1577790572551726381,Cozy bedroom w Shared Spaces in Prime Location,https://www.airbnb.com/rooms/1577790572551726381,Queens,Astoria,Private room,1,Small-Multi,Queens | Private room | small,test_20,1,205.0,125.0,80.0,0.64,Above model benchmark
1578172907520591491,"Skylighted 2BR, Whole Floor Is Yours",https://www.airbnb.com/rooms/1578172907520591491,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,5,110.63,123.19,-12.56,-0.102,Below model benchmark
1613219877180162487,"Specious/ with 2 full baths, walk anywhere",https://www.airbnb.com/rooms/1613219877180162487,Manhattan,Kips Bay,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,train_80,4,128.8,269.42,-140.62,-0.5219,Below model benchmark
1613948517588617623,Mini Studio#10 with outdoor patio,https://www.airbnb.com/rooms/1613948517588617623,Manhattan,West Village,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,4,195.35,187.37,7.98,0.0426,Above model benchmark
1613961308555357425,Marco LaGuardia Hotel & Suites - 2 Double Beds,https://www.airbnb.com/rooms/1613961308555357425,Queens,Flushing,Private room,4,Small-Multi,Queens | Private room | medium,train_80,5,239.0,273.72,-34.72,-0.1269,Below model benchmark
1613961308739511781,Marco LaGuardia Hotel & Suites - 1 Bedroom suite,https://www.airbnb.com/rooms/1613961308739511781,Queens,Flushing,Private room,2,Small-Multi,Queens | Private room | small,train_80,5,239.0,130.19,108.81,0.8358,Above model benchmark
1607352862952560855,Boutique Midtown Apartment | Walk to Grand Central,https://www.airbnb.com/rooms/1607352862952560855,Manhattan,Midtown,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,train_80,5,279.0,408.33,-129.33,-0.3167,Below model benchmark
1607370688765350379,Central Midtown 1BR | Walk to Times Square!,https://www.airbnb.com/rooms/1607370688765350379,Manhattan,Midtown,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,train_80,4,401.5,432.66,-31.16,-0.072,Below model benchmark
1607818499170759686,Premium corner king,https://www.airbnb.com/rooms/1607818499170759686,Manhattan,Lower East Side,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,381.0,320.02,60.98,0.1906,Above model benchmark
1607818499590190087,Standard king,https://www.airbnb.com/rooms/1607818499590190087,Manhattan,Lower East Side,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,405.0,319.16,85.84,0.2689,Above model benchmark
1608211947357466647,Studio at hilton club The Quin New York,https://www.airbnb.com/rooms/1608211947357466647,Manhattan,Midtown,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,4,345.0,304.94,40.06,0.1314,Above model benchmark
1608212940273899357,Mint House 70 Pine by Kasa | Queen Room,https://www.airbnb.com/rooms/1608212940273899357,Manhattan,Financial District,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,test_20,1,222.0,306.26,-84.26,-0.2751,Below model benchmark
1608213123585238087,Studio plus at Hilton Grand Vacations West 57th st,https://www.airbnb.com/rooms/1608213123585238087,Manhattan,Midtown,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,4,231.75,288.63,-56.88,-0.1971,Below model benchmark
1608221277855241734,Mint House 70 Pine by Kasa | Accessible Studio,https://www.airbnb.com/rooms/1608221277855241734,Manhattan,Financial District,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,test_20,1,236.0,273.45,-37.45,-0.137,Below model benchmark
1608227787325071524,Mint House 70 Pine by Kasa | Accessible 1 Bedroom,https://www.airbnb.com/rooms/1608227787325071524,Manhattan,Financial District,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,2,1272.0,367.82,904.18,2.4582,Above model benchmark
1608229765415100959,Mint House 70 Pine by Kasa | Accessible 2 Bedroom,https://www.airbnb.com/rooms/1608229765415100959,Manhattan,Financial District,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,3,1518.0,611.1,906.9,1.484,Above model benchmark
1614737554372047173,433 West 53rd Studio,https://www.airbnb.com/rooms/1614737554372047173,Manhattan,Hell's Kitchen,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,3,165.93,160.53,5.4,0.0336,Above model benchmark
1615011456358913712,Spacious room near Subway,https://www.airbnb.com/rooms/1615011456358913712,Queens,Jackson Heights,Private room,1,Small-Multi,Queens | Private room | small,test_20,1,76.7,139.49,-62.79,-0.4502,Below model benchmark
1615260391575884388,Close to NYC Chinatown + Free Wi-Fi & Coffee Bar,https://www.airbnb.com/rooms/1615260391575884388,Manhattan,SoHo,Private room,4,Small-Multi,Manhattan | Private room | medium,train_80,3,472.0,273.42,198.58,0.7263,Above model benchmark
1615529353642682383,Sunny Midtown 4 Beds: Hudson Park/Broadway Vibes,https://www.airbnb.com/rooms/1615529353642682383,Manhattan,Theater District,Entire home/apt,7,Mid-Multi,Manhattan | Entire home/apt | large,train_80,5,530.0,372.04,157.96,0.4246,Above model benchmark
1615638826135372512,Renovated 2Bd Duplex w Private Backyard & W/D,https://www.airbnb.com/rooms/1615638826135372512,Brooklyn,Bushwick,Entire home/apt,6,Enterprise,Brooklyn | Entire home/apt | large,train_80,4,282.89,304.68,-21.79,-0.0715,Below model benchmark
1616322124316995847,Midtown Gem: 2 Beds Near Broadway & Hudson Park,https://www.airbnb.com/rooms/1616322124316995847,Manhattan,Hell's Kitchen,Entire home/apt,5,Mid-Multi,Manhattan | Entire home/apt | large,train_80,3,362.0,372.61,-10.61,-0.0285,Below model benchmark
1616727827671389240,Queen Bed - E. Flatbush 30 day stay,https://www.airbnb.com/rooms/1616727827671389240,Brooklyn,East Flatbush,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,4,47.95,149.39,-101.44,-0.679,Below model benchmark
1608756908313285733,ROW NYC: Steps from Times SQ + Dining,https://www.airbnb.com/rooms/1608756908313285733,Manhattan,Theater District,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,313.02,313.89,-0.87,-0.0028,Below model benchmark
1608757263790191076,ROW NYC: Times Square Stay + Dining,https://www.airbnb.com/rooms/1608757263790191076,Manhattan,Hell's Kitchen,Private room,4,Small-Multi,Manhattan | Private room | medium,train_80,3,478.71,444.43,34.28,0.0771,Above model benchmark
1608816623356653015,Stuyvesant Heights Guest Studio,https://www.airbnb.com/rooms/1608816623356653015,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,149.2,164.51,-15.31,-0.0931,Below model benchmark
1608898227035568281,"Brand New ""Sweet Spot""",https://www.airbnb.com/rooms/1608898227035568281,Brooklyn,Dyker Heights,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,train_80,2,111.58,149.93,-38.35,-0.2558,Below model benchmark
1608901036550035258,Creative Loft-Style Studio • Skyline Views,https://www.airbnb.com/rooms/1608901036550035258,Brooklyn,Flatbush,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,4,90.7,215.75,-125.05,-0.5796,Below model benchmark
1608911648618551152,Manhattan Views | Rooftop Bar + Dining On-site!,https://www.airbnb.com/rooms/1608911648618551152,Manhattan,Flatiron District,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,478.0,215.58,262.42,1.2173,Above model benchmark
1609831138198052451,"3 bedrooms-South Ozone Park, Queens, New York City",https://www.airbnb.com/rooms/1609831138198052451,Queens,South Ozone Park,Private room,6,Individual,Queens | Private room | large,test_20,1,457.0,383.43,73.57,0.1919,Above model benchmark
1602263364412735812,Modern guest suite in the heart of BedStuy,https://www.airbnb.com/rooms/1602263364412735812,Brooklyn,Bedford-Stuyvesant,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,test_20,1,402.0,241.31,160.69,0.6659,Above model benchmark
1616819597737215071,Elevated Living Boerum Hill spacious home,https://www.airbnb.com/rooms/1616819597737215071,Brooklyn,Gowanus,Entire home/apt,5,Mid-Multi,Brooklyn | Entire home/apt | large,test_20,1,623.0,348.14,274.86,0.7895,Above model benchmark
1602522047672078668,Barnes Luxury Apartment,https://www.airbnb.com/rooms/1602522047672078668,Queens,Jamaica,Private room,2,Small-Multi,Queens | Private room | small,train_80,3,73.01,113.6,-40.59,-0.3573,Below model benchmark
1602963744084993959,Barnes luxury apartment,https://www.airbnb.com/rooms/1602963744084993959,Queens,Jamaica,Private room,2,Small-Multi,Queens | Private room | small,train_80,4,109.05,98.83,10.22,0.1034,Above model benchmark
1603027630323114731,Elegant Midtown studio plus at The Quin by Hilton,https://www.airbnb.com/rooms/1603027630323114731,Manhattan,Midtown,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,2,417.0,295.45,121.55,0.4114,Above model benchmark
1603106769249296809,Freeman Residences – City Queen,https://www.airbnb.com/rooms/1603106769249296809,Manhattan,Lower East Side,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,2,229.33,228.68,0.65,0.0028,Above model benchmark
1603287324534923127,Brooklyn Mordern Private Bedroom,https://www.airbnb.com/rooms/1603287324534923127,Brooklyn,Brighton Beach,Private room,2,Mid-Multi,Brooklyn | Private room | small,train_80,2,66.7,148.6,-81.9,-0.5511,Below model benchmark
1603372889249049740,Brooklyn Modern Private Bedroom,https://www.airbnb.com/rooms/1603372889249049740,Brooklyn,Brighton Beach,Private room,2,Mid-Multi,Brooklyn | Private room | small,train_80,4,61.97,149.78,-87.81,-0.5862,Below model benchmark
1604505070287678033,Vinegar Hill/ Dumbo Darling,https://www.airbnb.com/rooms/1604505070287678033,Brooklyn,Vinegar Hill,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,train_80,3,225.98,106.67,119.31,1.1186,Above model benchmark
1610287564963764638,Luxury Studio with City Views & Premium Amenities,https://www.airbnb.com/rooms/1610287564963764638,Queens,Jamaica,Entire home/apt,2,Small-Multi,Queens | Entire home/apt | small,train_80,3,145.4,142.62,2.78,0.0195,Above model benchmark
1610325937822176201,Room in gorgeous Bed-Stuy Townhouse,https://www.airbnb.com/rooms/1610325937822176201,Brooklyn,Bedford-Stuyvesant,Private room,4,Individual,Brooklyn | Private room | medium,train_80,4,321.0,182.37,138.63,0.7601,Above model benchmark
1611343184749235709,Luxury Glass view in the heart of Times Square.,https://www.airbnb.com/rooms/1611343184749235709,Manhattan,Hell's Kitchen,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,4,299.07,332.4,-33.33,-0.1003,Below model benchmark
1604532242925723439,Central Park View | Jazz. Rooftop Bar. Restaurant.,https://www.airbnb.com/rooms/1604532242925723439,Manhattan,Harlem,Private room,4,Mid-Multi,Manhattan | Private room | medium,train_80,5,491.0,446.54,44.46,0.0996,Above model benchmark
1604620979359752578,"Roomrs - Exquisite 2BR Unit in Midtown, New York",https://www.airbnb.com/rooms/1604620979359752578,Manhattan,Murray Hill,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,train_80,5,248.89,224.65,24.24,0.1079,Above model benchmark
1605114280960396941,Simply Brooklyn's 1B-bedroom,https://www.airbnb.com/rooms/1605114280960396941,Brooklyn,Boerum Hill,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,4,62.7,132.39,-69.69,-0.5264,Below model benchmark
1605196301229220049,Bright & Quiet Brooklyn Private Room,https://www.airbnb.com/rooms/1605196301229220049,Brooklyn,Bushwick,Private room,1,Enterprise,Brooklyn | Private room | small,train_80,4,91.15,93.42,-2.27,-0.0243,Below model benchmark
1618364959932522496,Sisterly Touch House 2,https://www.airbnb.com/rooms/1618364959932522496,Queens,East Elmhurst,Private room,2,Small-Multi,Queens | Private room | small,train_80,4,176.5,128.18,48.32,0.377,Above model benchmark
1611692010045669181,West 75th & Central Park! brand new with Terrace!,https://www.airbnb.com/rooms/1611692010045669181,Manhattan,Upper West Side,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,3,237.83,306.76,-68.93,-0.2247,Below model benchmark
1611832458035887616,Centrally Located Apt 2R,https://www.airbnb.com/rooms/1611832458035887616,Brooklyn,East Flatbush,Entire home/apt,1,Mid-Multi,Brooklyn | Entire home/apt | small,train_80,2,87.21,119.37,-32.16,-0.2694,Below model benchmark
1617561643592949530,Westgate NYC | Luxe Queen | Modern Comfort,https://www.airbnb.com/rooms/1617561643592949530,Manhattan,Murray Hill,Hotel room,2,Enterprise,Manhattan | Hotel room | small,train_80,5,198.0,405.87,-207.87,-0.5122,Below model benchmark
1617561662233809365,Westgate NYC | 2 Luxe Queens | Bright and Cozy,https://www.airbnb.com/rooms/1617561662233809365,Manhattan,Murray Hill,Hotel room,4,Enterprise,Manhattan | Hotel room | medium,train_80,2,395.0,437.96,-42.96,-0.0981,Below model benchmark
1612550248792683928,Queens room 2,https://www.airbnb.com/rooms/1612550248792683928,Queens,Springfield Gardens,Private room,2,Small-Multi,Queens | Private room | small,train_80,2,120.0,105.19,14.81,0.1408,Above model benchmark
1628366494106624339,Near Times Square | Pet-Friendly + Full Kitchen,https://www.airbnb.com/rooms/1628366494106624339,Manhattan,Hell's Kitchen,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,440.0,212.71,227.29,1.0685,Above model benchmark
1628458592677631281,246-9 SoHo Living newly furnished 1br WD In-unit,https://www.airbnb.com/rooms/1628458592677631281,Manhattan,Nolita,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,test_20,1,296.51,236.29,60.22,0.2549,Above model benchmark
1628588562136450887,Times Square Private Backyard Gem,https://www.airbnb.com/rooms/1628588562136450887,Manhattan,Theater District,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,2,724.27,460.51,263.76,0.5727,Above model benchmark
1628592175880719081,Executive 2 BedroomS + Backyard,https://www.airbnb.com/rooms/1628592175880719081,Manhattan,Lower East Side,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,4,684.71,432.9,251.81,0.5817,Above model benchmark
1629126356282456723,Historic Chelsea 1BR: Exposed Brick Prime Local,https://www.airbnb.com/rooms/1629126356282456723,Manhattan,Chelsea,Entire home/apt,3,Individual,Manhattan | Entire home/apt | medium,train_80,4,263.97,271.67,-7.7,-0.0283,Below model benchmark
1618823233986515550,NYC Spacious 3BR • LGA/ JFK • 15 Mins To City,https://www.airbnb.com/rooms/1618823233986515550,Queens,Astoria,Entire home/apt,10,Small-Multi,Queens | Entire home/apt | large,train_80,5,319.0,490.42,-171.42,-0.3495,Below model benchmark
1618896245768236264,Stayhaus | Macdougal Residence | Unique Loft 1BR,https://www.airbnb.com/rooms/1618896245768236264,Manhattan,Greenwich Village,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,test_20,1,646.67,322.77,323.9,1.0035,Above model benchmark
1618987092438857301,Cozy Apt in Brooklyn with all amenities included,https://www.airbnb.com/rooms/1618987092438857301,Brooklyn,Bushwick,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,train_80,4,177.0,72.95,104.05,1.4264,Above model benchmark
1619109468049469473,Cozy Beige Rm w/In-Unit Laundry & Wi-Fi Near Train,https://www.airbnb.com/rooms/1619109468049469473,Brooklyn,Crown Heights,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,4,67.87,88.96,-21.09,-0.237,Below model benchmark
1619744978624422653,Gorgeous 2 Bedrooms Chelsea Dream,https://www.airbnb.com/rooms/1619744978624422653,Manhattan,Chelsea,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,2,971.9,406.4,565.5,1.3915,Above model benchmark
1619820126355072542,"Cozy & Modern 3 Bedroom Family Retreat Jamaica, Qu",https://www.airbnb.com/rooms/1619820126355072542,Queens,Jamaica,Entire home/apt,6,Small-Multi,Queens | Entire home/apt | large,test_20,1,162.08,339.14,-177.06,-0.5221,Below model benchmark
1620371764910920390,Walk to MOCA + Tenement Museum | Daily Perks,https://www.airbnb.com/rooms/1620371764910920390,Manhattan,Chinatown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,338.2,294.92,43.28,0.1467,Above model benchmark
1620371940373783346,Steps to Chinatown | City Views + Coffee Bar,https://www.airbnb.com/rooms/1620371940373783346,Manhattan,Chinatown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,204.59,308.18,-103.59,-0.3361,Below model benchmark
1620372290031084997,Near SoHo & Little Italy | City View + Daily Perks,https://www.airbnb.com/rooms/1620372290031084997,Manhattan,Chinatown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,318.0,308.18,9.82,0.0319,Above model benchmark
1620373279110705125,Walk to Brooklyn Bridge | Fitness Center + Perks,https://www.airbnb.com/rooms/1620373279110705125,Manhattan,Chinatown,Private room,3,Small-Multi,Manhattan | Private room | medium,train_80,4,370.18,358.16,12.02,0.0335,Above model benchmark
1620373502612235063,Near Wall Street Ferry | Fitness Center + Perks,https://www.airbnb.com/rooms/1620373502612235063,Manhattan,Chinatown,Private room,4,Small-Multi,Manhattan | Private room | medium,train_80,5,275.39,404.46,-129.07,-0.3191,Below model benchmark
1620476287863382674,NYC | 10 Minutes from JFK | Queens Comforts,https://www.airbnb.com/rooms/1620476287863382674,Queens,Springfield Gardens,Private room,5,Individual,Queens | Private room | large,train_80,4,365.5,200.03,165.47,0.8272,Above model benchmark
1620758147693506679,Room in Sunnyside. Queens.  Close to Manhattan.,https://www.airbnb.com/rooms/1620758147693506679,Queens,Sunnyside,Private room,1,Small-Multi,Queens | Private room | small,train_80,3,53.1,83.42,-30.32,-0.3634,Below model benchmark
1621388676563118764,Only 10 mins to SUNY Downstate in Lrg Apt Room B,https://www.airbnb.com/rooms/1621388676563118764,Brooklyn,Prospect-Lefferts Gardens,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,4,69.36,90.39,-21.03,-0.2327,Below model benchmark
1621449462840073912,Chic 3BR Bklyn House + Free Parking | Near Transit,https://www.airbnb.com/rooms/1621449462840073912,Brooklyn,East Flatbush,Entire home/apt,6,Individual,Brooklyn | Entire home/apt | large,test_20,1,545.5,539.09,6.41,0.0119,Above model benchmark
1617561738807955482,2x Luxe 2 Queens | Westgate | Visit Iconic Sites,https://www.airbnb.com/rooms/1617561738807955482,Manhattan,Murray Hill,Hotel room,8,Enterprise,Manhattan | Hotel room | large,train_80,2,579.0,476.69,102.31,0.2146,Above model benchmark
1622201621378875407,New Entire Suite in Brooklyn Brownstone,https://www.airbnb.com/rooms/1622201621378875407,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,270.0,172.49,97.51,0.5653,Above model benchmark
1622714835954943441,Prospect Park Newly Remodeled & Furnished Gem,https://www.airbnb.com/rooms/1622714835954943441,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,1,Individual,Brooklyn | Entire home/apt | small,train_80,2,114.49,119.21,-4.72,-0.0396,Below model benchmark
1623402721309733498,444-4D Prime 1BR Hell's Kitchen Elevator BLDG.,https://www.airbnb.com/rooms/1623402721309733498,Manhattan,Hell's Kitchen,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,train_80,3,160.75,150.72,10.03,0.0665,Above model benchmark
1629268489253166717,Moody Brooklyn Private Bedroom,https://www.airbnb.com/rooms/1629268489253166717,Brooklyn,Brighton Beach,Private room,2,Mid-Multi,Brooklyn | Private room | small,train_80,5,61.73,114.65,-52.92,-0.4616,Below model benchmark
1629361003545337184,Brooklyn perfect 3 Bedrooms,https://www.airbnb.com/rooms/1629361003545337184,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,9,Mid-Multi,Brooklyn | Entire home/apt | large,test_20,1,422.25,613.07,-190.82,-0.3113,Below model benchmark
1629876665816126074,Queen with balcony,https://www.airbnb.com/rooms/1629876665816126074,Brooklyn,Williamsburg,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,2,429.0,219.0,210.0,0.9589,Above model benchmark
1629877432025076442,King with balcony,https://www.airbnb.com/rooms/1629877432025076442,Brooklyn,Williamsburg,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,489.0,234.2,254.8,1.088,Above model benchmark
1629901587838944555,Fully Furnished Condo in Carroll Gardens,https://www.airbnb.com/rooms/1629901587838944555,Brooklyn,Carroll Gardens,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,2,145.09,186.3,-41.21,-0.2212,Below model benchmark
1629941679757779662,Empire Oasis: Chic Midtown 1BR w/ Private Balcony,https://www.airbnb.com/rooms/1629941679757779662,Manhattan,Midtown,Entire home/apt,9,Mid-Multi,Manhattan | Entire home/apt | large,train_80,4,453.0,597.39,-144.39,-0.2417,Below model benchmark
1623494747869698706,Steps to Empire State Building + Dining. Pool. Spa,https://www.airbnb.com/rooms/1623494747869698706,Manhattan,Midtown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,491.0,313.4,177.6,0.5667,Above model benchmark
1618220246663134291,Great room on Henry st,https://www.airbnb.com/rooms/1618220246663134291,Manhattan,Lower East Side,Private room,1,Mid-Multi,Manhattan | Private room | small,train_80,4,60.87,178.82,-117.95,-0.6596,Below model benchmark
1618235219202947262,brownstone retreat with chef kitchen,https://www.airbnb.com/rooms/1618235219202947262,Brooklyn,Bedford-Stuyvesant,Entire home/apt,8,Individual,Brooklyn | Entire home/apt | large,train_80,4,1054.5,730.53,323.97,0.4435,Above model benchmark
1618299585903112668,"Room in Basement,",https://www.airbnb.com/rooms/1618299585903112668,Queens,Jamaica,Entire home/apt,2,Small-Multi,Queens | Entire home/apt | small,train_80,3,74.44,128.81,-54.37,-0.4221,Below model benchmark
1624117453601287014,Clean & Comfy - Grove Silver Suite w/ pvt bathroom,https://www.airbnb.com/rooms/1624117453601287014,Brooklyn,Bushwick,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,4,57.12,65.74,-8.62,-0.1311,Below model benchmark
1624139636812489117,Standard one queen bed room,https://www.airbnb.com/rooms/1624139636812489117,Manhattan,Midtown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,245.65,304.77,-59.12,-0.194,Below model benchmark
1629975854909652981,Near Central Park | Evening Wine & Free Breakfast,https://www.airbnb.com/rooms/1629975854909652981,Manhattan,Midtown,Private room,2,Small-Multi,Manhattan | Private room | small,test_20,1,330.12,289.32,40.8,0.141,Above model benchmark
1629976960136135983,Near MoMA with Free Breakfast & Evening Wine,https://www.airbnb.com/rooms/1629976960136135983,Manhattan,Midtown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,3,390.99,350.81,40.18,0.1145,Above model benchmark
1630297349039501978,Comfortable room to live and work.,https://www.airbnb.com/rooms/1630297349039501978,Manhattan,East Harlem,Private room,1,Mid-Multi,Manhattan | Private room | small,train_80,4,49.13,117.03,-67.9,-0.5802,Below model benchmark
1630800229013574868,Maison Irene • Spacious 3BR Duplex in BK (Monthly),https://www.airbnb.com/rooms/1630800229013574868,Brooklyn,Bedford-Stuyvesant,Entire home/apt,6,Mid-Multi,Brooklyn | Entire home/apt | large,train_80,2,350.84,289.42,61.42,0.2122,Above model benchmark
1632504402079860998,Luxury Studio in LIC w/ Water & Manhattan Views,https://www.airbnb.com/rooms/1632504402079860998,Queens,Long Island City,Entire home/apt,2,Individual,Queens | Entire home/apt | small,train_80,3,182.53,175.41,7.12,0.0406,Above model benchmark
1632706276001971052,"Stylish UWS Oasis, Steps to Central Park, Broadway",https://www.airbnb.com/rooms/1632706276001971052,Manhattan,Upper West Side,Entire home/apt,10,Mid-Multi,Manhattan | Entire home/apt | large,train_80,5,674.0,762.85,-88.85,-0.1165,Below model benchmark
1632733680773980473,Chic & Spacious UWS Gem | Steps to Central Park,https://www.airbnb.com/rooms/1632733680773980473,Manhattan,Upper West Side,Entire home/apt,9,Mid-Multi,Manhattan | Entire home/apt | large,train_80,5,607.0,605.87,1.13,0.0019,Above model benchmark
1632814434085943856,Rest & Restore. Cozy room in fabulous house!,https://www.airbnb.com/rooms/1632814434085943856,Staten Island,Tompkinsville,Private room,1,Small-Multi,Staten Island | Private room | small,test_20,1,44.26,54.18,-9.92,-0.1831,Below model benchmark
1624139637045643302,Superior two double beds room,https://www.airbnb.com/rooms/1624139637045643302,Manhattan,Midtown,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,5,245.65,366.92,-121.27,-0.3305,Below model benchmark
1624712915076111554,Exclusive Apartment 949 | Shared Bathroom,https://www.airbnb.com/rooms/1624712915076111554,Manhattan,Midtown,Entire home/apt,5,Enterprise,Manhattan | Entire home/apt | large,train_80,2,350.63,163.87,186.76,1.1396,Above model benchmark
1624729566411958464,Exclusive Studio 318 | Private Bathroom,https://www.airbnb.com/rooms/1624729566411958464,Manhattan,Midtown,Entire home/apt,5,Enterprise,Manhattan | Entire home/apt | large,train_80,5,375.33,253.41,121.92,0.4811,Above model benchmark
1638539225405375499,Luxury apartment with Manhattan views,https://www.airbnb.com/rooms/1638539225405375499,Brooklyn,Greenpoint,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,train_80,2,265.47,202.12,63.35,0.3134,Above model benchmark
1638652039437872774,Massive artsy 1-bedroom apartment in Greenpoint.,https://www.airbnb.com/rooms/1638652039437872774,Brooklyn,Greenpoint,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,train_80,3,160.4,215.23,-54.83,-0.2548,Below model benchmark
1639224102698518712,Sun-Filled Studio in the theater district,https://www.airbnb.com/rooms/1639224102698518712,Manhattan,Hell's Kitchen,Entire home/apt,2,Small-Multi,Manhattan | Entire home/apt | small,train_80,5,185.5,170.15,15.35,0.0902,Above model benchmark
1633503511855409389,Washington Sq Park Private Bath Private Studio 8,https://www.airbnb.com/rooms/1633503511855409389,Manhattan,West Village,Entire home/apt,1,Enterprise,Manhattan | Entire home/apt | small,train_80,3,89.15,173.07,-83.92,-0.4849,Below model benchmark
1639557614211863159,大单房 距离地铁站6分钟交通方便,https://www.airbnb.com/rooms/1639557614211863159,Queens,Woodhaven,Private room,2,Small-Multi,Queens | Private room | small,test_20,1,50.15,81.9,-31.75,-0.3877,Below model benchmark
1639923966949373385,Wall St 2BR with In-Unit Washer and Dryer,https://www.airbnb.com/rooms/1639923966949373385,Manhattan,Financial District,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,train_80,4,253.9,262.35,-8.45,-0.0322,Below model benchmark
1625715388909895483,Cozy Private Room near Howard Beach –JFK & Subway,https://www.airbnb.com/rooms/1625715388909895483,Queens,Ozone Park,Private room,2,Individual,Queens | Private room | small,train_80,2,112.0,187.12,-75.12,-0.4015,Below model benchmark
1634736678815282707,Large private room in near major express trains,https://www.airbnb.com/rooms/1634736678815282707,Bronx,Longwood,Private room,1,Small-Multi,Bronx | Private room | small,train_80,3,61.4,82.85,-21.45,-0.2589,Below model benchmark
1635369079945185388,Radio deluxe king room,https://www.airbnb.com/rooms/1635369079945185388,Manhattan,Washington Heights,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,159.0,269.61,-110.61,-0.4103,Below model benchmark
1635369079971384438,Radio deluxe queen room,https://www.airbnb.com/rooms/1635369079971384438,Manhattan,Washington Heights,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,159.0,253.21,-94.21,-0.3721,Below model benchmark
